optimalnumber,probabilityrange,date,department,capacity,probability,day,month
452,0.74617287339458371,12/11/2016,1,150,0.34,6,11
604,0.80240695997393163,12/11/2016,1,200,0.34,6,11
302,0.63710851390589529,15/11/2016,1,100,0.34,2,11
407,0.70454887702239588,15/11/2016,1,135,0.34,2,11
452,0.74617287339458371,15/11/2016,1,150,0.34,2,11
604,0.80240695997393163,15/11/2016,1,200,0.34,2,11
311,0.63344826229462137,16/11/2016,1,100,0.33,3,11
419,0.70094325749356634,16/11/2016,1,135,0.33,3,11
466,0.74260968276588113,16/11/2016,1,150,0.33,3,11
622,0.79904866707370759,16/11/2016,1,200,0.33,3,11
311,0.63344826229462137,17/11/2016,1,100,0.33,4,11
419,0.70094325749356634,17/11/2016,1,135,0.33,4,11
466,0.74260968276588113,17/11/2016,1,150,0.33,4,11
622,0.79904866707370759,17/11/2016,1,200,0.33,4,11
278,0.64832622663182804,18/11/2016,1,100,0.37,5,11
374,0.71577603619748542,18/11/2016,1,135,0.37,5,11
416,0.75713735531986592,18/11/2016,1,150,0.37,5,11
555,0.81276078918394878,18/11/2016,1,200,0.37,5,11
311,0.63344826229462137,19/11/2016,1,100,0.33,6,11
419,0.70094325749356634,19/11/2016,1,135,0.33,6,11
466,0.74260968276588113,19/11/2016,1,150,0.33,6,11
622,0.79904866707370759,19/11/2016,1,200,0.33,6,11
286,0.64443625099416335,21/11/2016,1,100,0.36,1,11
384,0.71201127324616331,21/11/2016,1,135,0.36,1,11
427,0.75348015542033397,21/11/2016,1,150,0.36,1,11
570,0.80929346381103284,21/11/2016,1,200,0.36,1,11
294,0.64077124501519833,22/11/2016,1,100,0.35,2,11
395,0.70826852402001927,22/11/2016,1,135,0.35,2,11
439,0.74978405870079512,22/11/2016,1,150,0.35,2,11
586,0.80581267579880056,22/11/2016,1,200,0.35,2,11
302,0.63710851390589529,23/11/2016,1,100,0.34,3,11
407,0.70454887702239588,23/11/2016,1,135,0.34,3,11
452,0.74617287339458371,23/11/2016,1,150,0.34,3,11
604,0.80240695997393163,23/11/2016,1,200,0.34,3,11
302,0.63710851390589529,24/11/2016,1,100,0.34,4,11
407,0.70454887702239588,24/11/2016,1,135,0.34,4,11
452,0.74617287339458371,24/11/2016,1,150,0.34,4,11
604,0.80240695997393163,24/11/2016,1,200,0.34,4,11
294,0.64077124501519833,25/11/2016,1,100,0.35,5,11
395,0.70826852402001927,25/11/2016,1,135,0.35,5,11
439,0.74978405870079512,25/11/2016,1,150,0.35,5,11
586,0.80581267579880056,25/11/2016,1,200,0.35,5,11
294,0.64077124501519833,26/11/2016,1,100,0.35,6,11
395,0.70826852402001927,26/11/2016,1,135,0.35,6,11
439,0.74978405870079512,26/11/2016,1,150,0.35,6,11
586,0.80581267579880056,26/11/2016,1,200,0.35,6,11
286,0.64443625099416335,28/11/2016,1,100,0.36,1,11
384,0.71201127324616331,28/11/2016,1,135,0.36,1,11
427,0.75348015542033397,28/11/2016,1,150,0.36,1,11
570,0.80929346381103284,28/11/2016,1,200,0.36,1,11
278,0.64832622663182804,29/11/2016,1,100,0.37,2,11
374,0.71577603619748542,29/11/2016,1,135,0.37,2,11
416,0.75713735531986592,29/11/2016,1,150,0.37,2,11
555,0.81276078918394878,29/11/2016,1,200,0.37,2,11
278,0.64832622663182804,30/11/2016,1,100,0.37,3,11
374,0.71577603619748542,30/11/2016,1,135,0.37,3,11
416,0.75713735531986592,30/11/2016,1,150,0.37,3,11
555,0.81276078918394878,30/11/2016,1,200,0.37,3,11
234,0.67668849947613019,01/12/2016,1,100,0.44,4,12
314,0.74402700904137431,01/12/2016,1,135,0.44,4,12
349,0.78454936766841965,01/12/2016,1,150,0.44,4,12
466,0.83809362278537591,01/12/2016,1,200,0.44,4,12
219,0.69007376657928954,02/12/2016,1,100,0.47,5,12
294,0.75709330055004964,02/12/2016,1,135,0.47,5,12
327,0.79718983247790309,02/12/2016,1,150,0.47,5,12
437,0.84953422671004408,02/12/2016,1,200,0.47,5,12
219,0.69007376657928954,03/12/2016,1,100,0.47,6,12
294,0.75709330055004964,03/12/2016,1,135,0.47,6,12
327,0.79718983247790309,03/12/2016,1,150,0.47,6,12
437,0.84953422671004408,03/12/2016,1,200,0.47,6,12
223,0.68554071622061696,05/12/2016,1,100,0.46,1,12
301,0.75255377325840422,05/12/2016,1,135,0.46,1,12
334,0.79292728395700163,05/12/2016,1,150,0.46,1,12
446,0.84572444880116182,05/12/2016,1,200,0.46,1,12
228,0.6811183201156934,06/12/2016,1,100,0.45,2,12
307,0.74830605843924802,06/12/2016,1,135,0.45,2,12
342,0.78871339530508977,06/12/2016,1,150,0.45,2,12
456,0.84193165809647341,06/12/2016,1,200,0.45,2,12
223,0.68554071622061696,07/12/2016,1,100,0.46,3,12
301,0.75255377325840422,07/12/2016,1,135,0.46,3,12
334,0.79292728395700163,07/12/2016,1,150,0.46,3,12
446,0.84572444880116182,07/12/2016,1,200,0.46,3,12
223,0.68554071622061696,08/12/2016,1,100,0.46,4,12
301,0.75255377325840422,08/12/2016,1,135,0.46,4,12
334,0.79292728395700163,08/12/2016,1,150,0.46,4,12
446,0.84572444880116182,08/12/2016,1,200,0.46,4,12
210,0.69943452957890839,09/12/2016,1,100,0.49,5,12
282,0.76613982535829828,09/12/2016,1,135,0.49,5,12
314,0.80581165798194854,09/12/2016,1,150,0.49,5,12
419,0.85734187931234729,09/12/2016,1,200,0.49,5,12
234,0.67668849947613019,10/12/2016,1,100,0.44,6,12
314,0.74402700904137431,10/12/2016,1,135,0.44,6,12
349,0.78454936766841965,10/12/2016,1,150,0.44,6,12
466,0.83809362278537591,10/12/2016,1,200,0.44,6,12
234,0.67668849947613019,13/12/2016,1,100,0.44,2,12
314,0.74402700904137431,13/12/2016,1,135,0.44,2,12
349,0.78454936766841965,13/12/2016,1,150,0.44,2,12
466,0.83809362278537591,13/12/2016,1,200,0.44,2,12
219,0.69007376657928954,14/12/2016,1,100,0.47,3,12
294,0.75709330055004964,14/12/2016,1,135,0.47,3,12
327,0.79718983247790309,14/12/2016,1,150,0.47,3,12
437,0.84953422671004408,14/12/2016,1,200,0.47,3,12
214,0.69482467011973614,15/12/2016,1,100,0.48,4,12
288,0.76159738698802204,15/12/2016,1,135,0.48,4,12
320,0.80143253315270013,15/12/2016,1,150,0.48,4,12
428,0.8533736228424269,15/12/2016,1,200,0.48,4,12
210,0.69943452957890839,16/12/2016,1,100,0.49,5,12
282,0.76613982535829828,16/12/2016,1,135,0.49,5,12
314,0.80581165798194854,16/12/2016,1,150,0.49,5,12
419,0.85734187931234729,16/12/2016,1,200,0.49,5,12
223,0.68554071622061696,17/12/2016,1,100,0.46,6,12
301,0.75255377325840422,17/12/2016,1,135,0.46,6,12
334,0.79292728395700163,17/12/2016,1,150,0.46,6,12
446,0.84572444880116182,17/12/2016,1,200,0.46,6,12
214,0.69482467011973614,19/12/2016,1,100,0.48,1,12
288,0.76159738698802204,19/12/2016,1,135,0.48,1,12
320,0.80143253315270013,19/12/2016,1,150,0.48,1,12
428,0.8533736228424269,19/12/2016,1,200,0.48,1,12
223,0.68554071622061696,20/12/2016,1,100,0.46,2,12
301,0.75255377325840422,20/12/2016,1,135,0.46,2,12
334,0.79292728395700163,20/12/2016,1,150,0.46,2,12
446,0.84572444880116182,20/12/2016,1,200,0.46,2,12
223,0.68554071622061696,21/12/2016,1,100,0.46,3,12
301,0.75255377325840422,21/12/2016,1,135,0.46,3,12
334,0.79292728395700163,21/12/2016,1,150,0.46,3,12
446,0.84572444880116182,21/12/2016,1,200,0.46,3,12
223,0.68554071622061696,22/12/2016,1,100,0.46,4,12
301,0.75255377325840422,22/12/2016,1,135,0.46,4,12
334,0.79292728395700163,22/12/2016,1,150,0.46,4,12
446,0.84572444880116182,22/12/2016,1,200,0.46,4,12
214,0.69482467011973614,23/12/2016,1,100,0.48,5,12
288,0.76159738698802204,23/12/2016,1,135,0.48,5,12
320,0.80143253315270013,23/12/2016,1,150,0.48,5,12
428,0.8533736228424269,23/12/2016,1,200,0.48,5,12
223,0.68554071622061696,24/12/2016,1,100,0.46,6,12
301,0.75255377325840422,24/12/2016,1,135,0.46,6,12
334,0.79292728395700163,24/12/2016,1,150,0.46,6,12
446,0.84572444880116182,24/12/2016,1,200,0.46,6,12
214,0.69482467011973614,26/12/2016,1,100,0.48,1,12
288,0.76159738698802204,26/12/2016,1,135,0.48,1,12
320,0.80143253315270013,26/12/2016,1,150,0.48,1,12
428,0.8533736228424269,26/12/2016,1,200,0.48,1,12
223,0.68554071622061696,27/12/2016,1,100,0.46,2,12
301,0.75255377325840422,27/12/2016,1,135,0.46,2,12
334,0.79292728395700163,27/12/2016,1,150,0.46,2,12
446,0.84572444880116182,27/12/2016,1,200,0.46,2,12
223,0.68554071622061696,28/12/2016,1,100,0.46,3,12
301,0.75255377325840422,28/12/2016,1,135,0.46,3,12
334,0.79292728395700163,28/12/2016,1,150,0.46,3,12
446,0.84572444880116182,28/12/2016,1,200,0.46,3,12
223,0.68554071622061696,29/12/2016,1,100,0.46,4,12
301,0.75255377325840422,29/12/2016,1,135,0.46,4,12
334,0.79292728395700163,29/12/2016,1,150,0.46,4,12
446,0.84572444880116182,29/12/2016,1,200,0.46,4,12
214,0.69482467011973614,30/12/2016,1,100,0.48,5,12
288,0.76159738698802204,30/12/2016,1,135,0.48,5,12
320,0.80143253315270013,30/12/2016,1,150,0.48,5,12
428,0.8533736228424269,30/12/2016,1,200,0.48,5,12
223,0.68554071622061696,31/12/2016,1,100,0.46,6,12
301,0.75255377325840422,31/12/2016,1,135,0.46,6,12
334,0.79292728395700163,31/12/2016,1,150,0.46,6,12
446,0.84572444880116182,31/12/2016,1,200,0.46,6,12
210,0.69943452957890839,02/01/2017,1,100,0.49,1,1
282,0.76613982535829828,02/01/2017,1,135,0.49,1,1
314,0.80581165798194854,02/01/2017,1,150,0.49,1,1
419,0.85734187931234729,02/01/2017,1,200,0.49,1,1
214,0.69482467011973614,03/01/2017,1,100,0.48,2,1
288,0.76159738698802204,03/01/2017,1,135,0.48,2,1
320,0.80143253315270013,03/01/2017,1,150,0.48,2,1
428,0.8533736228424269,03/01/2017,1,200,0.48,2,1
219,0.69007376657928954,04/01/2017,1,100,0.47,3,1
294,0.75709330055004964,04/01/2017,1,135,0.47,3,1
327,0.79718983247790309,04/01/2017,1,150,0.47,3,1
437,0.84953422671004408,04/01/2017,1,200,0.47,3,1
219,0.69007376657928954,05/01/2017,1,100,0.47,4,1
294,0.75709330055004964,05/01/2017,1,135,0.47,4,1
327,0.79718983247790309,05/01/2017,1,150,0.47,4,1
437,0.84953422671004408,05/01/2017,1,200,0.47,4,1
205,0.70403985245544964,06/01/2017,1,100,0.5,5,1
277,0.77057553537061163,06/01/2017,1,135,0.5,5,1
308,0.81007471324425562,06/01/2017,1,150,0.5,5,1
411,0.86116616311449112,06/01/2017,1,200,0.5,5,1
219,0.69007376657928954,07/01/2017,1,100,0.47,6,1
294,0.75709330055004964,07/01/2017,1,135,0.47,6,1
327,0.79718983247790309,07/01/2017,1,150,0.47,6,1
437,0.84953422671004408,07/01/2017,1,200,0.47,6,1
210,0.69943452957890839,09/01/2017,1,100,0.49,1,1
282,0.76613982535829828,09/01/2017,1,135,0.49,1,1
314,0.80581165798194854,09/01/2017,1,150,0.49,1,1
419,0.85734187931234729,09/01/2017,1,200,0.49,1,1
214,0.69482467011973614,10/01/2017,1,100,0.48,2,1
288,0.76159738698802204,10/01/2017,1,135,0.48,2,1
320,0.80143253315270013,10/01/2017,1,150,0.48,2,1
428,0.8533736228424269,10/01/2017,1,200,0.48,2,1
219,0.69007376657928954,11/01/2017,1,100,0.47,3,1
294,0.75709330055004964,11/01/2017,1,135,0.47,3,1
327,0.79718983247790309,11/01/2017,1,150,0.47,3,1
437,0.84953422671004408,11/01/2017,1,200,0.47,3,1
219,0.69007376657928954,12/01/2017,1,100,0.47,4,1
294,0.75709330055004964,12/01/2017,1,135,0.47,4,1
327,0.79718983247790309,12/01/2017,1,150,0.47,4,1
437,0.84953422671004408,12/01/2017,1,200,0.47,4,1
205,0.70403985245544964,13/01/2017,1,100,0.5,5,1
277,0.77057553537061163,13/01/2017,1,135,0.5,5,1
308,0.81007471324425562,13/01/2017,1,150,0.5,5,1
411,0.86116616311449112,13/01/2017,1,200,0.5,5,1
219,0.69007376657928954,14/01/2017,1,100,0.47,6,1
294,0.75709330055004964,14/01/2017,1,135,0.47,6,1
327,0.79718983247790309,14/01/2017,1,150,0.47,6,1
437,0.84953422671004408,14/01/2017,1,200,0.47,6,1
210,0.69943452957890839,16/01/2017,1,100,0.49,1,1
282,0.76613982535829828,16/01/2017,1,135,0.49,1,1
314,0.80581165798194854,16/01/2017,1,150,0.49,1,1
419,0.85734187931234729,16/01/2017,1,200,0.49,1,1
214,0.69482467011973614,17/01/2017,1,100,0.48,2,1
288,0.76159738698802204,17/01/2017,1,135,0.48,2,1
320,0.80143253315270013,17/01/2017,1,150,0.48,2,1
428,0.8533736228424269,17/01/2017,1,200,0.48,2,1
219,0.69007376657928954,18/01/2017,1,100,0.47,3,1
294,0.75709330055004964,18/01/2017,1,135,0.47,3,1
327,0.79718983247790309,18/01/2017,1,150,0.47,3,1
437,0.84953422671004408,18/01/2017,1,200,0.47,3,1
219,0.69007376657928954,19/01/2017,1,100,0.47,4,1
294,0.75709330055004964,19/01/2017,1,135,0.47,4,1
327,0.79718983247790309,19/01/2017,1,150,0.47,4,1
437,0.84953422671004408,19/01/2017,1,200,0.47,4,1
205,0.70403985245544964,20/01/2017,1,100,0.5,5,1
277,0.77057553537061163,20/01/2017,1,135,0.5,5,1
308,0.81007471324425562,20/01/2017,1,150,0.5,5,1
411,0.86116616311449112,20/01/2017,1,200,0.5,5,1
219,0.69007376657928954,21/01/2017,1,100,0.47,6,1
294,0.75709330055004964,21/01/2017,1,135,0.47,6,1
327,0.79718983247790309,21/01/2017,1,150,0.47,6,1
437,0.84953422671004408,21/01/2017,1,200,0.47,6,1
210,0.69943452957890839,23/01/2017,1,100,0.49,1,1
282,0.76613982535829828,23/01/2017,1,135,0.49,1,1
314,0.80581165798194854,23/01/2017,1,150,0.49,1,1
419,0.85734187931234729,23/01/2017,1,200,0.49,1,1
214,0.69482467011973614,24/01/2017,1,100,0.48,2,1
288,0.76159738698802204,24/01/2017,1,135,0.48,2,1
320,0.80143253315270013,24/01/2017,1,150,0.48,2,1
428,0.8533736228424269,24/01/2017,1,200,0.48,2,1
219,0.69007376657928954,25/01/2017,1,100,0.47,3,1
294,0.75709330055004964,25/01/2017,1,135,0.47,3,1
327,0.79718983247790309,25/01/2017,1,150,0.47,3,1
437,0.84953422671004408,25/01/2017,1,200,0.47,3,1
205,0.70403985245544964,27/01/2017,1,100,0.5,5,1
277,0.77057553537061163,27/01/2017,1,135,0.5,5,1
308,0.81007471324425562,27/01/2017,1,150,0.5,5,1
411,0.86116616311449112,27/01/2017,1,200,0.5,5,1
219,0.69007376657928954,28/01/2017,1,100,0.47,6,1
294,0.75709330055004964,28/01/2017,1,135,0.47,6,1
327,0.79718983247790309,28/01/2017,1,150,0.47,6,1
437,0.84953422671004408,28/01/2017,1,200,0.47,6,1
210,0.69943452957890839,30/01/2017,1,100,0.49,1,1
282,0.76613982535829828,30/01/2017,1,135,0.49,1,1
314,0.80581165798194854,30/01/2017,1,150,0.49,1,1
419,0.85734187931234729,30/01/2017,1,200,0.49,1,1
214,0.69482467011973614,31/01/2017,1,100,0.48,2,1
288,0.76159738698802204,31/01/2017,1,135,0.48,2,1
320,0.80143253315270013,31/01/2017,1,150,0.48,2,1
428,0.8533736228424269,31/01/2017,1,200,0.48,2,1
223,0.68554071622061696,01/02/2017,1,100,0.46,3,2
301,0.75255377325840422,01/02/2017,1,135,0.46,3,2
334,0.79292728395700163,01/02/2017,1,150,0.46,3,2
446,0.84572444880116182,01/02/2017,1,200,0.46,3,2
228,0.6811183201156934,02/02/2017,1,100,0.45,4,2
307,0.74830605843924802,02/02/2017,1,135,0.45,4,2
342,0.78871339530508977,02/02/2017,1,150,0.45,4,2
456,0.84193165809647341,02/02/2017,1,200,0.45,4,2
219,0.69007376657928954,03/02/2017,1,100,0.47,5,2
294,0.75709330055004964,03/02/2017,1,135,0.47,5,2
327,0.79718983247790309,03/02/2017,1,150,0.47,5,2
437,0.84953422671004408,03/02/2017,1,200,0.47,5,2
228,0.6811183201156934,04/02/2017,1,100,0.45,6,2
307,0.74830605843924802,04/02/2017,1,135,0.45,6,2
342,0.78871339530508977,04/02/2017,1,150,0.45,6,2
456,0.84193165809647341,04/02/2017,1,200,0.45,6,2
223,0.68554071622061696,06/02/2017,1,100,0.46,1,2
301,0.75255377325840422,06/02/2017,1,135,0.46,1,2
334,0.79292728395700163,06/02/2017,1,150,0.46,1,2
446,0.84572444880116182,06/02/2017,1,200,0.46,1,2
228,0.6811183201156934,07/02/2017,1,100,0.45,2,2
307,0.74830605843924802,07/02/2017,1,135,0.45,2,2
342,0.78871339530508977,07/02/2017,1,150,0.45,2,2
456,0.84193165809647341,07/02/2017,1,200,0.45,2,2
228,0.6811183201156934,08/02/2017,1,100,0.45,3,2
307,0.74830605843924802,08/02/2017,1,135,0.45,3,2
342,0.78871339530508977,08/02/2017,1,150,0.45,3,2
456,0.84193165809647341,08/02/2017,1,200,0.45,3,2
228,0.6811183201156934,09/02/2017,1,100,0.45,4,2
307,0.74830605843924802,09/02/2017,1,135,0.45,4,2
342,0.78871339530508977,09/02/2017,1,150,0.45,4,2
456,0.84193165809647341,09/02/2017,1,200,0.45,4,2
219,0.69007376657928954,10/02/2017,1,100,0.47,5,2
294,0.75709330055004964,10/02/2017,1,135,0.47,5,2
327,0.79718983247790309,10/02/2017,1,150,0.47,5,2
437,0.84953422671004408,10/02/2017,1,200,0.47,5,2
228,0.6811183201156934,11/02/2017,1,100,0.45,6,2
307,0.74830605843924802,11/02/2017,1,135,0.45,6,2
342,0.78871339530508977,11/02/2017,1,150,0.45,6,2
456,0.84193165809647341,11/02/2017,1,200,0.45,6,2
223,0.68554071622061696,13/02/2017,1,100,0.46,1,2
301,0.75255377325840422,13/02/2017,1,135,0.46,1,2
334,0.79292728395700163,13/02/2017,1,150,0.46,1,2
446,0.84572444880116182,13/02/2017,1,200,0.46,1,2
228,0.6811183201156934,14/02/2017,1,100,0.45,2,2
307,0.74830605843924802,14/02/2017,1,135,0.45,2,2
342,0.78871339530508977,14/02/2017,1,150,0.45,2,2
456,0.84193165809647341,14/02/2017,1,200,0.45,2,2
228,0.6811183201156934,15/02/2017,1,100,0.45,3,2
307,0.74830605843924802,15/02/2017,1,135,0.45,3,2
342,0.78871339530508977,15/02/2017,1,150,0.45,3,2
456,0.84193165809647341,15/02/2017,1,200,0.45,3,2
228,0.6811183201156934,16/02/2017,1,100,0.45,4,2
307,0.74830605843924802,16/02/2017,1,135,0.45,4,2
342,0.78871339530508977,16/02/2017,1,150,0.45,4,2
456,0.84193165809647341,16/02/2017,1,200,0.45,4,2
219,0.69007376657928954,17/02/2017,1,100,0.47,5,2
294,0.75709330055004964,17/02/2017,1,135,0.47,5,2
327,0.79718983247790309,17/02/2017,1,150,0.47,5,2
437,0.84953422671004408,17/02/2017,1,200,0.47,5,2
228,0.6811183201156934,18/02/2017,1,100,0.45,6,2
307,0.74830605843924802,18/02/2017,1,135,0.45,6,2
342,0.78871339530508977,18/02/2017,1,150,0.45,6,2
456,0.84193165809647341,18/02/2017,1,200,0.45,6,2
223,0.68554071622061696,20/02/2017,1,100,0.46,1,2
301,0.75255377325840422,20/02/2017,1,135,0.46,1,2
334,0.79292728395700163,20/02/2017,1,150,0.46,1,2
446,0.84572444880116182,20/02/2017,1,200,0.46,1,2
228,0.6811183201156934,21/02/2017,1,100,0.45,2,2
307,0.74830605843924802,21/02/2017,1,135,0.45,2,2
342,0.78871339530508977,21/02/2017,1,150,0.45,2,2
456,0.84193165809647341,21/02/2017,1,200,0.45,2,2
228,0.6811183201156934,22/02/2017,1,100,0.45,3,2
307,0.74830605843924802,22/02/2017,1,135,0.45,3,2
342,0.78871339530508977,22/02/2017,1,150,0.45,3,2
456,0.84193165809647341,22/02/2017,1,200,0.45,3,2
228,0.6811183201156934,23/02/2017,1,100,0.45,4,2
307,0.74830605843924802,23/02/2017,1,135,0.45,4,2
342,0.78871339530508977,23/02/2017,1,150,0.45,4,2
456,0.84193165809647341,23/02/2017,1,200,0.45,4,2
234,0.67668849947613019,25/02/2017,1,100,0.44,6,2
314,0.74402700904137431,25/02/2017,1,135,0.44,6,2
349,0.78454936766841965,25/02/2017,1,150,0.44,6,2
466,0.83809362278537591,25/02/2017,1,200,0.44,6,2
223,0.68554071622061696,27/02/2017,1,100,0.46,1,2
301,0.75255377325840422,27/02/2017,1,135,0.46,1,2
334,0.79292728395700163,27/02/2017,1,150,0.46,1,2
446,0.84572444880116182,27/02/2017,1,200,0.46,1,2
228,0.6811183201156934,28/02/2017,1,100,0.45,2,2
307,0.74830605843924802,28/02/2017,1,135,0.45,2,2
342,0.78871339530508977,28/02/2017,1,150,0.45,2,2
456,0.84193165809647341,28/02/2017,1,200,0.45,2,2
251,0.66412761311133017,01/03/2017,1,100,0.41,3,3
337,0.73156222289101847,01/03/2017,1,135,0.41,3,3
375,0.77257501842092302,01/03/2017,1,150,0.41,3,3
501,0.82702384962330333,01/03/2017,1,200,0.41,3,3
264,0.65600733559733915,02/03/2017,1,100,0.39,4,3
355,0.72348000893189257,02/03/2017,1,135,0.39,4,3
394,0.7647666271641288,02/03/2017,1,150,0.39,4,3
526,0.81984075550824864,02/03/2017,1,200,0.39,4,3
251,0.66412761311133017,03/03/2017,1,100,0.41,5,3
337,0.73156222289101847,03/03/2017,1,135,0.41,5,3
375,0.77257501842092302,03/03/2017,1,150,0.41,5,3
501,0.82702384962330333,03/03/2017,1,200,0.41,5,3
270,0.65209820190088119,04/03/2017,1,100,0.38,6,3
364,0.71965888851313364,04/03/2017,1,135,0.38,6,3
405,0.76091875271355613,04/03/2017,1,150,0.38,6,3
540,0.81629941005183748,04/03/2017,1,200,0.38,6,3
257,0.66013703188490458,06/03/2017,1,100,0.4,1,3
346,0.72749627882342371,06/03/2017,1,135,0.4,1,3
384,0.76859753859151581,06/03/2017,1,150,0.4,1,3
513,0.82344631316495787,06/03/2017,1,200,0.4,1,3
264,0.65600733559733915,07/03/2017,1,100,0.39,2,3
355,0.72348000893189257,07/03/2017,1,135,0.39,2,3
394,0.7647666271641288,07/03/2017,1,150,0.39,2,3
526,0.81984075550824864,07/03/2017,1,200,0.39,2,3
264,0.65600733559733915,08/03/2017,1,100,0.39,3,3
355,0.72348000893189257,08/03/2017,1,135,0.39,3,3
394,0.7647666271641288,08/03/2017,1,150,0.39,3,3
526,0.81984075550824864,08/03/2017,1,200,0.39,3,3
270,0.65209820190088119,09/03/2017,1,100,0.38,4,3
364,0.71965888851313364,09/03/2017,1,135,0.38,4,3
405,0.76091875271355613,09/03/2017,1,150,0.38,4,3
540,0.81629941005183748,09/03/2017,1,200,0.38,4,3
251,0.66412761311133017,10/03/2017,1,100,0.41,5,3
337,0.73156222289101847,10/03/2017,1,135,0.41,5,3
375,0.77257501842092302,10/03/2017,1,150,0.41,5,3
501,0.82702384962330333,10/03/2017,1,200,0.41,5,3
270,0.65209820190088119,11/03/2017,1,100,0.38,6,3
364,0.71965888851313364,11/03/2017,1,135,0.38,6,3
405,0.76091875271355613,11/03/2017,1,150,0.38,6,3
540,0.81629941005183748,11/03/2017,1,200,0.38,6,3
270,0.65209820190088119,14/03/2017,1,100,0.38,2,3
364,0.71965888851313364,14/03/2017,1,135,0.38,2,3
405,0.76091875271355613,14/03/2017,1,150,0.38,2,3
540,0.81629941005183748,14/03/2017,1,200,0.38,2,3
270,0.65209820190088119,15/03/2017,1,100,0.38,3,3
364,0.71965888851313364,15/03/2017,1,135,0.38,3,3
405,0.76091875271355613,15/03/2017,1,150,0.38,3,3
540,0.81629941005183748,15/03/2017,1,200,0.38,3,3
168,0.76341809835537289,04/01/2016,2,100,0.61,1,1
227,0.82659434136951071,04/01/2016,2,135,0.61,1,1
252,0.86250976108044297,04/01/2016,2,150,0.61,1,1
337,0.9062734161536119,04/01/2016,2,200,0.61,1,1
161,0.78198389528479473,05/01/2016,2,100,0.64,2,1
216,0.84371566778670126,05/01/2016,2,135,0.64,2,1
240,0.87779323300702561,05/01/2016,2,150,0.64,2,1
321,0.91907082427361364,05/01/2016,2,200,0.64,2,1
151,0.80923083389478023,06/01/2016,2,100,0.68,3,1
203,0.86714868908560505,06/01/2016,2,135,0.68,3,1
226,0.89897824666131543,06/01/2016,2,150,0.68,3,1
302,0.93593180804072562,06/01/2016,2,200,0.68,3,1
168,0.76341809835537289,08/01/2016,2,100,0.61,5,1
227,0.82659434136951071,08/01/2016,2,135,0.61,5,1
252,0.86250976108044297,08/01/2016,2,150,0.61,5,1
337,0.9062734161536119,08/01/2016,2,200,0.61,5,1
168,0.76341809835537289,09/01/2016,2,100,0.61,6,1
227,0.82659434136951071,09/01/2016,2,135,0.61,6,1
252,0.86250976108044297,09/01/2016,2,150,0.61,6,1
337,0.9062734161536119,09/01/2016,2,200,0.61,6,1
168,0.76341809835537289,11/01/2016,2,100,0.61,1,1
227,0.82659434136951071,11/01/2016,2,135,0.61,1,1
252,0.86250976108044297,11/01/2016,2,150,0.61,1,1
337,0.9062734161536119,11/01/2016,2,200,0.61,1,1
166,0.76975041806002953,12/01/2016,2,100,0.62,2,1
223,0.83233587472188353,12/01/2016,2,135,0.62,2,1
248,0.8676018408438011,12/01/2016,2,150,0.62,2,1
331,0.91062989935442251,12/01/2016,2,200,0.62,2,1
156,0.79534298995756025,13/01/2016,2,100,0.66,3,1
210,0.85499429795535442,13/01/2016,2,135,0.66,3,1
233,0.88840664997663521,13/01/2016,2,150,0.66,3,1
311,0.92752970929694223,13/01/2016,2,200,0.66,3,1
158,0.78897536684802172,14/01/2016,2,100,0.65,4,1
213,0.84940798787368688,14/01/2016,2,135,0.65,4,1
237,0.88292519594519248,14/01/2016,2,150,0.65,4,1
316,0.92331579233930239,14/01/2016,2,200,0.65,4,1
163,0.77613160281125393,15/01/2016,2,100,0.63,5,1
219,0.83761867007553381,15/01/2016,2,135,0.63,5,1
244,0.8727220002475059,15/01/2016,2,150,0.63,5,1
326,0.91486188830379611,15/01/2016,2,200,0.63,5,1
166,0.76975041806002953,16/01/2016,2,100,0.62,6,1
223,0.83233587472188353,16/01/2016,2,135,0.62,6,1
248,0.8676018408438011,16/01/2016,2,150,0.62,6,1
331,0.91062989935442251,16/01/2016,2,200,0.62,6,1
171,0.75774050704385632,18/01/2016,2,100,0.6,1,1
230,0.82101135843760975,18/01/2016,2,135,0.6,1,1
256,0.85739293073659018,18/01/2016,2,150,0.6,1,1
342,0.9021991384546787,18/01/2016,2,200,0.6,1,1
166,0.76975041806002953,19/01/2016,2,100,0.62,2,1
223,0.83233587472188353,19/01/2016,2,135,0.62,2,1
248,0.8676018408438011,19/01/2016,2,150,0.62,2,1
331,0.91062989935442251,19/01/2016,2,200,0.62,2,1
156,0.79534298995756025,20/01/2016,2,100,0.66,3,1
210,0.85499429795535442,20/01/2016,2,135,0.66,3,1
233,0.88840664997663521,20/01/2016,2,150,0.66,3,1
311,0.92752970929694223,20/01/2016,2,200,0.66,3,1
166,0.76975041806002953,21/01/2016,2,100,0.62,4,1
223,0.83233587472188353,21/01/2016,2,135,0.62,4,1
248,0.8676018408438011,21/01/2016,2,150,0.62,4,1
331,0.91062989935442251,21/01/2016,2,200,0.62,4,1
171,0.75774050704385632,22/01/2016,2,100,0.6,5,1
230,0.82101135843760975,22/01/2016,2,135,0.6,5,1
256,0.85739293073659018,22/01/2016,2,150,0.6,5,1
